txn_id,card_id,device_id,ip,merchant_id,amount,ts,geo,label
TXN_001265,CARD_0133,DEV_0110,217.225.51.135,MERCH_0026,646.59,2026-08-05 00:57:00,IN-Hyderabad,0
TXN_001266,CARD_0163,DEV_0064,137.194.162.161,MERCH_0022,918.43,2026-08-19 17:52:00,IN-Pune,0
TXN_001267,CARD_0003,DEV_0068,61.227.145.193,MERCH_0006,652.64,2026-08-10 09:35:00,IN-Delhi,0
TXN_001268,CARD_0181,DEV_0097,131.99.178.90,MERCH_0002,446.49,2026-08-04 21:19:00,IN-Pune,0
TXN_001269,CARD_0027,DEV_0154,96.52.63.73,MERCH_0026,344.83,2026-08-03 05:57:00,IN-Delhi,0
TXN_001270,CARD_0100,DEV_0102,83.243.77.246,MERCH_0027,843.27,2026-08-30 16:23:00,IN-Chennai,0
TXN_001271,CARD_0006,DEV_0064,96.52.63.73,MERCH_0022,6966.04,2026-08-24 06:31:00,IN-Chennai,0
TXN_001272,CARD_0174,DEV_0067,76.167.212.45,MERCH_0010,1272.17,2026-08-21 04:17:00,IN-Kolkata,0
TXN_001273,CARD_0142,DEV_0044,179.71.240.115,MERCH_0031,3000.61,2026-08-07 14:09:00,IN-Kolkata,0
TXN_001274,CARD_0022,DEV_0023,6.25.170.63,MERCH_0025,442.27,2026-08-04 10:39:00,IN-Delhi,0
TXN_001275,CARD_0159,DEV_0112,135.19.172.225,MERCH_0023,642.97,2026-08-24 00:33:00,IN-Chennai,0
TXN_001276,CARD_0040,DEV_0129,114.120.185.26,MERCH_0035,332.06,2026-08-17 19:23:00,IN-Mumbai,0
TXN_001277,CARD_0193,DEV_0023,198.170.68.12,MERCH_0038,969.64,2026-08-24 09:36:00,IN-Delhi,0
TXN_001278,CARD_0169,DEV_0034,43.153.14.12,MERCH_0024,454.0,2026-08-20 12:15:00,IN-Mumbai,0
TXN_001279,CARD_0188,DEV_0057,38.223.46.243,MERCH_0028,1948.7,2026-08-19 02:54:00,IN-Ahmedabad,0
TXN_001280,CARD_0010,DEV_0056,118.32.56.215,MERCH_0015,333.31,2026-08-25 10:37:00,IN-Ahmedabad,0
TXN_001281,CARD_0057,DEV_0112,137.117.181.19,MERCH_0026,1935.85,2026-08-22 16:02:00,IN-Pune,0
TXN_001282,CARD_0141,DEV_0147,20.151.51.130,MERCH_0024,2396.29,2026-08-23 17:57:00,IN-Pune,0
TXN_001283,CARD_0066,DEV_0060,2.104.154.243,MERCH_0020,372.53,2026-08-15 22:22:00,IN-Bangalore,0
TXN_001284,CARD_0091,DEV_0137,128.73.118.119,MERCH_0037,3637.41,2026-08-26 09:01:00,IN-Delhi,0
TXN_001285,CARD_0024,DEV_0154,80.192.168.209,MERCH_0014,706.97,2026-08-09 09:39:00,IN-Hyderabad,0
TXN_001286,CARD_0089,DEV_0013,46.252.237.194,MERCH_0029,586.46,2026-08-03 03:27:00,IN-Chennai,0
TXN_001287,CARD_0112,DEV_0088,29.147.121.78,MERCH_0030,529.8,2026-08-12 15:30:00,IN-Chennai,0
TXN_001288,CARD_0180,DEV_0007,80.173.179.2,MERCH_0038,1458.89,2026-08-16 08:49:00,IN-Bangalore,0
TXN_001289,CARD_0110,DEV_0077,221.203.187.24,MERCH_0021,955.24,2026-08-26 10:16:00,IN-Chennai,0
TXN_001290,CARD_0145,DEV_0156,90.158.200.34,MERCH_0003,1767.19,2026-08-09 09:06:00,IN-Bangalore,0
TXN_001291,CARD_0193,DEV_0049,57.170.86.20,MERCH_0015,567.46,2026-08-27 01:12:00,IN-Delhi,0
TXN_001292,CARD_0198,DEV_0024,182.213.148.30,MERCH_0025,1128.18,2026-08-24 08:02:00,IN-Bangalore,0
TXN_001293,CARD_0179,DEV_0087,59.46.222.251,MERCH_0011,469.32,2026-08-14 20:44:00,IN-Bangalore,0
TXN_001294,CARD_0079,DEV_0102,221.203.187.24,MERCH_0012,664.74,2026-08-12 21:51:00,IN-Ahmedabad,0
TXN_001295,CARD_0089,DEV_0065,118.32.56.215,MERCH_0001,612.61,2026-08-03 16:31:00,IN-Chennai,0
TXN_001296,CARD_0155,DEV_0135,131.69.35.71,MERCH_0000,525.55,2026-08-07 03:24:00,IN-Bangalore,0
TXN_001297,CARD_0083,DEV_0017,174.70.49.232,MERCH_0011,786.93,2026-08-31 05:43:00,IN-Pune,0
TXN_001298,CARD_0162,DEV_0095,3.25.254.214,MERCH_0036,929.43,2026-08-24 05:22:00,IN-Mumbai,0
TXN_001299,CARD_0112,DEV_0159,208.69.32.184,MERCH_0002,1595.12,2026-08-24 10:03:00,IN-Chennai,0
TXN_001300,CARD_0137,DEV_0089,112.205.40.102,MERCH_0011,441.25,2026-08-27 00:33:00,IN-Delhi,0
TXN_001301,CARD_0132,DEV_0099,10.0.0.10,MERCH_0028,2875.56,2026-08-27 23:00:00,IN-Delhi,0
TXN_001302,CARD_0029,DEV_0125,214.99.188.174,MERCH_0012,506.41,2026-08-29 12:25:00,IN-Pune,0
TXN_001303,CARD_0103,DEV_0025,139.18.35.61,MERCH_0033,4875.57,2026-08-29 19:54:00,IN-Ahmedabad,0
TXN_001304,CARD_0169,DEV_0139,126.208.143.9,MERCH_0012,1277.54,2026-08-08 11:56:00,IN-Mumbai,0
TXN_001305,CARD_0082,DEV_0096,80.173.179.2,MERCH_0005,922.81,2026-08-23 11:37:00,IN-Chennai,0
TXN_001306,CARD_0006,DEV_0073,56.58.176.111,MERCH_0003,848.9,2026-08-17 20:45:00,IN-Chennai,0
TXN_001307,CARD_0010,DEV_0138,10.29.188.213,MERCH_0011,2576.68,2026-08-28 10:31:00,IN-Ahmedabad,0
TXN_001308,CARD_0080,DEV_0090,167.77.253.247,MERCH_0034,2146.61,2026-08-08 04:20:00,IN-Bangalore,0
TXN_001309,CARD_0175,DEV_0011,59.46.222.251,MERCH_0013,302.03,2026-08-09 08:39:00,IN-Mumbai,0
TXN_001310,CARD_0117,DEV_0052,162.155.140.152,MERCH_0036,290.64,2026-08-22 09:55:00,IN-Pune,0
TXN_001311,CARD_0156,DEV_0029,131.69.35.71,MERCH_0018,110032.07,2026-08-15 03:14:00,GB-London,1
TXN_001312,CARD_0061,DEV_0102,109.128.233.217,MERCH_0002,1484.18,2026-08-17 10:39:00,IN-Pune,0
TXN_001313,CARD_0036,DEV_0146,76.167.212.45,MERCH_0019,1847.8,2026-08-04 04:48:00,IN-Ahmedabad,0
TXN_001314,CARD_0167,DEV_0048,159.167.113.166,MERCH_0031,199.24,2026-08-20 02:09:00,IN-Ahmedabad,0
TXN_001315,CARD_0153,DEV_0114,190.21.230.233,MERCH_0009,89600.18,2026-08-14 11:58:00,US-NewYork,1
TXN_001316,CARD_0176,DEV_0042,10.0.0.30,MERCH_0016,156.74,2026-08-03 11:30:00,IN-Chennai,0
TXN_001317,CARD_0174,DEV_0066,97.78.83.47,MERCH_0006,67.9,2026-08-14 08:59:00,IN-Kolkata,0
TXN_001318,CARD_0030,DEV_0009,110.13.136.8,MERCH_0030,254.96,2026-08-23 07:09:00,IN-Ahmedabad,0
TXN_001319,CARD_0027,DEV_0017,18.46.43.24,MERCH_0015,85.49,2026-08-30 18:23:00,IN-Kolkata,0
TXN_001320,CARD_0157,DEV_0128,208.84.224.12,MERCH_0012,2281.44,2026-08-26 00:00:00,IN-Bangalore,0
TXN_001321,CARD_0053,DEV_0064,4.183.121.151,MERCH_0011,1903.71,2026-08-30 12:08:00,IN-Mumbai,0
TXN_001322,CARD_0118,DEV_0049,190.21.230.233,MERCH_0021,672.6,2026-08-03 04:21:00,IN-Ahmedabad,0
TXN_001323,CARD_0184,DEV_0142,19.226.176.253,MERCH_0010,289.29,2026-08-12 10:45:00,IN-Kolkata,0
TXN_001324,CARD_0140,DEV_0004,80.192.168.209,MERCH_0039,165.15,2026-08-29 21:59:00,IN-Chennai,0
TXN_001325,CARD_0043,DEV_0144,96.52.63.73,MERCH_0003,342.22,2026-08-17 20:35:00,IN-Hyderabad,0
TXN_001326,CARD_0099,DEV_0121,10.29.188.213,MERCH_0036,714.65,2026-08-27 01:15:00,IN-Ahmedabad,0
TXN_001327,CARD_0098,DEV_0125,159.167.113.166,MERCH_0039,1526.72,2026-08-04 11:02:00,IN-Ahmedabad,0
TXN_001328,CARD_0088,DEV_0036,162.155.140.152,MERCH_0018,726.3,2026-08-03 12:29:00,IN-Mumbai,0
TXN_001329,CARD_0187,DEV_0076,82.242.195.99,MERCH_0009,540.21,2026-08-14 19:38:00,IN-Bangalore,0
TXN_001330,CARD_0117,DEV_0103,5.123.73.75,MERCH_0026,851.19,2026-08-07 20:28:00,IN-Pune,0
TXN_001331,CARD_0106,DEV_0083,171.4.238.231,MERCH_0025,507.43,2026-08-11 21:53:00,IN-Hyderabad,0
TXN_001332,CARD_0185,DEV_0158,93.34.10.100,MERCH_0023,367.81,2026-08-21 07:13:00,IN-Delhi,0
TXN_001333,CARD_0118,DEV_0120,2.104.154.243,MERCH_0006,407.06,2026-08-13 22:03:00,IN-Ahmedabad,0
TXN_001334,CARD_0166,DEV_0040,208.69.32.184,MERCH_0024,330.06,2026-08-04 02:48:00,IN-Kolkata,0
TXN_001335,CARD_0132,DEV_0044,20.151.51.130,MERCH_0017,233.3,2026-08-12 08:04:00,IN-Delhi,0
TXN_001336,CARD_0174,DEV_0038,6.25.170.63,MERCH_0026,1190.3,2026-08-25 09:41:00,IN-Kolkata,0
TXN_001337,CARD_0119,DEV_0156,55.174.248.50,MERCH_0033,630.96,2026-08-26 13:19:00,IN-Pune,0
TXN_001338,CARD_0160,DEV_0091,20.151.51.130,MERCH_0012,1469.65,2026-08-28 01:54:00,IN-Chennai,0
TXN_001339,CARD_0038,DEV_0149,90.188.58.196,MERCH_0028,64.6,2026-08-18 11:59:00,IN-Chennai,0
TXN_001340,CARD_0086,DEV_0038,212.232.204.107,MERCH_0010,1159.32,2026-08-19 07:27:00,IN-Chennai,0
TXN_001341,CARD_0030,DEV_0071,198.51.100.23,MERCH_0015,859.55,2026-08-04 08:35:00,IN-Ahmedabad,0
TXN_001342,CARD_0029,DEV_0097,123.205.218.176,MERCH_0030,1050.14,2026-08-25 19:45:00,IN-Delhi,0
TXN_001343,CARD_0122,DEV_0112,182.213.148.30,MERCH_0037,2167.07,2026-08-31 14:08:00,IN-Kolkata,0
TXN_001344,CARD_0046,DEV_0100,92.191.220.38,MERCH_0009,297.28,2026-08-31 14:14:00,IN-Hyderabad,0
TXN_001345,CARD_0171,DEV_0126,46.252.237.194,MERCH_0001,131.54,2026-08-03 15:11:00,IN-Mumbai,0
TXN_001346,CARD_0151,DEV_0133,80.173.179.2,MERCH_0001,303.49,2026-08-24 19:16:00,IN-Ahmedabad,0
TXN_001347,CARD_0081,DEV_0110,82.242.195.99,MERCH_0021,1012.45,2026-08-30 03:07:00,IN-Pune,0
TXN_001348,CARD_0069,DEV_0033,88.136.1.73,MERCH_0039,156.92,2026-08-02 14:38:00,IN-Hyderabad,0
TXN_001349,CARD_0188,DEV_0009,85.48.197.73,MERCH_0017,1821.53,2026-08-18 17:17:00,IN-Ahmedabad,0
TXN_001350,CARD_0096,DEV_0087,10.0.0.10,MERCH_0008,1394.09,2026-08-09 04:03:00,IN-Ahmedabad,0
TXN_001351,CARD_0088,DEV_0115,210.102.70.224,MERCH_0005,460.46,2026-08-07 08:35:00,IN-Mumbai,0
TXN_001352,CARD_0170,DEV_0045,37.209.79.20,MERCH_0023,1135.1,2026-08-09 08:11:00,IN-Delhi,0
TXN_001353,CARD_0039,DEV_0039,175.165.161.39,MERCH_0037,2963.15,2026-08-21 17:07:00,IN-Mumbai,0
TXN_001354,CARD_0117,DEV_0020,139.18.35.61,MERCH_0011,986.11,2026-08-17 10:30:00,IN-Pune,0
TXN_001355,CARD_0183,DEV_0020,53.35.106.151,MERCH_0024,956.08,2026-09-01 07:44:00,IN-Pune,0
TXN_001356,CARD_0160,DEV_0047,126.208.143.9,MERCH_0030,1257.7,2026-08-10 19:57:00,IN-Chennai,0
TXN_001357,CARD_0187,DEV_0050,19.226.176.253,MERCH_0016,673.66,2026-08-29 17:00:00,IN-Chennai,0
TXN_001358,CARD_0138,DEV_0047,135.19.172.225,MERCH_0020,933.47,2026-08-23 21:07:00,IN-Hyderabad,0
TXN_001359,CARD_0058,DEV_0073,81.130.191.245,MERCH_0013,389.93,2026-08-03 14:01:00,IN-Ahmedabad,0
TXN_001360,CARD_0064,DEV_0016,37.209.79.20,MERCH_0003,139.7,2026-08-21 12:56:00,IN-Ahmedabad,0
TXN_001361,CARD_0126,DEV_0003,6.25.170.63,MERCH_0005,2802.2,2026-08-29 17:57:00,IN-Chennai,0
TXN_001362,CARD_0150,DEV_0081,14.64.215.135,MERCH_0028,983.96,2026-08-16 01:06:00,IN-Kolkata,0
TXN_001363,CARD_0190,DEV_0048,112.205.40.102,MERCH_0014,1202.8,2026-08-15 15:18:00,IN-Chennai,0
TXN_001364,CARD_0043,DEV_0103,29.147.121.78,MERCH_0029,1584.98,2026-08-16 10:28:00,IN-Hyderabad,0
TXN_001365,CARD_0118,DEV_0038,132.55.231.129,MERCH_0025,162.29,2026-08-26 00:44:00,IN-Ahmedabad,0
TXN_001366,CARD_0003,DEV_0004,90.188.58.196,MERCH_0025,1602.84,2026-08-24 15:12:00,IN-Delhi,0
TXN_001367,CARD_0038,DEV_0140,221.203.187.24,MERCH_0017,523.79,2026-08-23 11:55:00,IN-Chennai,0
TXN_001368,CARD_0048,DEV_0074,138.63.232.95,MERCH_0009,394.89,2026-08-09 18:44:00,IN-Kolkata,0
TXN_001369,CARD_0132,DEV_0040,175.165.161.39,MERCH_0021,224.38,2026-08-22 15:33:00,IN-Delhi,0
TXN_001370,CARD_0079,DEV_0087,210.102.70.224,MERCH_0023,920.9,2026-08-12 23:21:00,IN-Ahmedabad,0
TXN_001371,CARD_0176,DEV_0094,150.195.190.28,MERCH_0026,638.03,2026-08-15 16:16:00,IN-Chennai,0
TXN_001372,CARD_0053,DEV_0121,137.117.181.19,MERCH_0017,5462.63,2026-08-21 20:57:00,IN-Hyderabad,0
TXN_001373,CARD_0087,DEV_0058,209.75.120.27,MERCH_0037,1838.09,2026-08-17 10:19:00,IN-Delhi,0
TXN_001374,CARD_0060,DEV_0130,83.75.33.33,MERCH_0006,634.21,2026-08-21 03:51:00,IN-Mumbai,0
TXN_001375,CARD_0192,DEV_0068,172.62.210.91,MERCH_0004,642.14,2026-08-17 20:36:00,IN-Hyderabad,0
TXN_001376,CARD_0099,DEV_0121,207.151.173.206,MERCH_0015,258.18,2026-08-19 22:14:00,IN-Ahmedabad,0
TXN_001377,CARD_0162,DEV_0037,25.120.69.100,MERCH_CRYPTO,68255.31,2026-08-16 06:54:00,RU-Moscow,1
TXN_001378,CARD_0081,DEV_0048,131.99.178.90,MERCH_0038,914.87,2026-08-18 04:46:00,IN-Pune,0
TXN_001379,CARD_0030,DEV_0108,166.183.31.102,MERCH_0000,133.64,2026-08-29 17:46:00,IN-Ahmedabad,0
TXN_001380,CARD_0066,DEV_0020,130.108.79.169,MERCH_0023,1781.56,2026-08-19 00:30:00,IN-Bangalore,0
TXN_001381,CARD_0198,DEV_0113,43.153.14.12,MERCH_0020,535.89,2026-08-25 18:41:00,IN-Bangalore,0
TXN_001382,CARD_0070,DEV_0032,10.0.0.30,MERCH_0020,610.29,2026-08-23 11:54:00,IN-Mumbai,0
TXN_001383,CARD_0004,DEV_0096,142.193.233.239,MERCH_0035,494.83,2026-08-17 15:16:00,IN-Pune,0
TXN_001384,CARD_0160,DEV_0008,53.35.106.151,MERCH_0018,129.92,2026-08-17 18:09:00,IN-Chennai,0
TXN_001385,CARD_0144,DEV_0060,135.19.172.225,MERCH_0005,1196.81,2026-08-30 16:55:00,IN-Mumbai,0
TXN_001386,CARD_0092,DEV_0102,217.225.51.135,MERCH_0034,513.07,2026-08-17 02:34:00,IN-Chennai,0
TXN_001387,CARD_0134,DEV_0053,219.247.54.61,MERCH_0028,721.66,2026-08-14 11:24:00,IN-Pune,0
TXN_001388,CARD_0029,DEV_0010,97.78.83.47,MERCH_0014,1193.11,2026-08-20 15:07:00,IN-Pune,0
TXN_001389,CARD_0059,DEV_0101,80.166.43.227,MERCH_0001,216.99,2026-08-26 05:33:00,IN-Kolkata,0
TXN_001390,CARD_0195,DEV_0010,112.205.40.102,MERCH_0012,1308.18,2026-08-31 10:15:00,IN-Pune,0
TXN_001391,CARD_0009,DEV_0094,93.34.10.100,MERCH_0032,516.49,2026-08-05 23:25:00,IN-Pune,0
TXN_001392,CARD_0042,DEV_0130,219.247.54.61,MERCH_0024,310.89,2026-08-25 13:37:00,IN-Delhi,0
TXN_001393,CARD_0051,DEV_0030,172.62.210.91,MERCH_0018,463.59,2026-08-20 20:00:00,IN-Chennai,0
TXN_001394,CARD_0007,DEV_0028,83.75.33.33,MERCH_0002,1123.42,2026-08-02 20:25:00,IN-Mumbai,0
TXN_001395,CARD_0027,DEV_0054,96.52.63.73,MERCH_0037,1021.38,2026-08-23 03:22:00,IN-Kolkata,0
TXN_001396,CARD_0077,DEV_0006,88.136.1.73,MERCH_0019,1309.36,2026-08-30 00:32:00,IN-Ahmedabad,0
TXN_001397,CARD_0055,DEV_0083,141.166.195.153,MERCH_0029,2055.44,2026-08-17 07:11:00,IN-Pune,0
TXN_001398,CARD_0154,DEV_0063,209.75.120.27,MERCH_0004,1378.32,2026-08-10 02:53:00,IN-Kolkata,0
TXN_001399,CARD_0027,DEV_0097,203.0.113.66,MERCH_0036,1725.87,2026-08-31 01:51:00,IN-Kolkata,0
TXN_001400,CARD_0040,DEV_0095,191.214.79.227,MERCH_0004,290.72,2026-08-15 17:55:00,IN-Mumbai,0
TXN_001401,CARD_0106,DEV_0067,208.69.32.184,MERCH_0029,1606.15,2026-08-18 23:01:00,IN-Hyderabad,0
TXN_001402,CARD_0052,DEV_0121,88.136.1.73,MERCH_0011,888.5,2026-08-03 12:28:00,IN-Ahmedabad,0
TXN_001403,CARD_0028,DEV_0069,149.250.76.115,MERCH_0017,4701.89,2026-08-21 19:27:00,IN-Chennai,0
TXN_001404,CARD_0179,DEV_0127,90.13.212.14,MERCH_0027,883.0,2026-08-29 14:48:00,IN-Bangalore,0
TXN_001405,CARD_0119,DEV_0072,202.225.17.149,MERCH_0030,1186.37,2026-08-31 21:26:00,IN-Pune,0
TXN_001406,CARD_0068,DEV_0114,131.69.35.71,MERCH_CRYPTO,43481.85,2026-08-20 02:52:00,GB-London,1
TXN_001407,CARD_0166,DEV_0125,90.158.200.34,MERCH_0014,82.59,2026-08-06 20:45:00,IN-Kolkata,0
TXN_001408,CARD_0190,DEV_0139,187.154.234.165,MERCH_0010,212.13,2026-08-15 22:18:00,IN-Chennai,0
TXN_001409,CARD_0168,DEV_0104,44.235.185.23,MERCH_0011,308.75,2026-08-07 10:04:00,IN-Pune,0
TXN_001410,CARD_0102,DEV_0126,167.110.220.116,MERCH_0034,126.22,2026-08-16 16:26:00,IN-Hyderabad,0
TXN_001411,CARD_0092,DEV_0091,172.62.210.91,MERCH_0029,1620.37,2026-08-28 13:30:00,IN-Chennai,0
TXN_001412,CARD_0192,DEV_0040,171.4.238.231,MERCH_0036,341.85,2026-08-25 00:29:00,IN-Hyderabad,0
TXN_001413,CARD_0052,DEV_0128,82.242.195.99,MERCH_0034,577.75,2026-08-14 11:00:00,IN-Ahmedabad,0
TXN_001414,CARD_0133,DEV_0058,80.173.179.2,MERCH_0021,2564.96,2026-09-01 07:31:00,IN-Delhi,0
TXN_001415,CARD_0029,DEV_0100,182.213.148.30,MERCH_0014,414.6,2026-08-15 12:09:00,IN-Pune,0
TXN_001416,CARD_0089,DEV_0048,62.213.95.171,MERCH_0000,865.37,2026-08-27 15:41:00,IN-Chennai,0
TXN_001417,CARD_0129,DEV_0053,162.155.140.152,MERCH_0034,339.96,2026-08-09 23:02:00,IN-Ahmedabad,0
TXN_001418,CARD_0024,DEV_0018,159.167.113.166,MERCH_0004,76.18,2026-08-23 19:18:00,IN-Hyderabad,0
TXN_001419,CARD_0115,DEV_0077,46.252.237.194,MERCH_0027,451.52,2026-08-13 07:05:00,IN-Pune,0
TXN_001420,CARD_0150,DEV_0008,6.25.170.63,MERCH_0031,165.58,2026-08-03 14:06:00,IN-Kolkata,0
TXN_001421,CARD_0089,DEV_0025,199.173.26.203,MERCH_0027,95291.8,2026-08-10 22:38:00,AE-Dubai,1
TXN_001422,CARD_0150,DEV_0124,90.188.58.196,MERCH_0005,2279.53,2026-08-16 12:29:00,IN-Ahmedabad,0
TXN_001423,CARD_0064,DEV_0024,123.205.218.176,MERCH_0029,2655.92,2026-08-28 17:18:00,IN-Ahmedabad,0
TXN_001424,CARD_0191,DEV_0115,209.75.120.27,MERCH_0013,360.94,2026-08-05 00:37:00,IN-Mumbai,0
TXN_001425,CARD_0105,DEV_0129,37.209.79.20,MERCH_0028,878.69,2026-08-26 15:42:00,IN-Mumbai,0
TXN_001426,CARD_0128,DEV_0012,44.235.185.23,MERCH_0016,66.59,2026-08-19 23:50:00,IN-Mumbai,0
TXN_001427,CARD_0030,DEV_0010,57.170.86.20,MERCH_0018,399.83,2026-08-10 03:31:00,IN-Ahmedabad,0
TXN_001428,CARD_0084,DEV_0001,61.227.145.193,MERCH_0024,269.29,2026-08-25 10:51:00,IN-Delhi,0
TXN_001429,CARD_0190,DEV_0126,90.158.200.34,MERCH_0014,305.2,2026-08-24 11:00:00,IN-Chennai,0
TXN_001430,CARD_0113,DEV_0112,132.55.231.129,MERCH_0031,3220.6,2026-08-27 05:07:00,IN-Ahmedabad,0
TXN_001431,CARD_0178,DEV_0107,179.122.196.60,MERCH_0030,426.04,2026-08-08 14:18:00,IN-Pune,0
TXN_001432,CARD_0071,DEV_0129,100.191.129.192,MERCH_0015,1079.26,2026-08-13 06:43:00,IN-Hyderabad,0
TXN_001433,CARD_0035,DEV_0139,137.117.181.19,MERCH_0023,364.36,2026-08-25 02:59:00,IN-Chennai,0
TXN_001434,CARD_0067,DEV_0059,19.226.176.253,MERCH_0012,490.7,2026-08-02 15:07:00,IN-Delhi,0
TXN_001435,CARD_0076,DEV_0149,88.136.1.73,MERCH_0033,111.09,2026-08-14 17:10:00,IN-Delhi,0
TXN_001436,CARD_0077,DEV_0054,190.21.230.233,MERCH_0012,310.55,2026-08-26 06:13:00,IN-Ahmedabad,0
TXN_001437,CARD_0121,DEV_0138,19.226.176.253,MERCH_0004,414.76,2026-08-22 18:03:00,IN-Mumbai,0
TXN_001438,CARD_0170,DEV_0018,76.151.11.251,MERCH_0036,1436.7,2026-08-09 07:01:00,IN-Delhi,0
TXN_001439,CARD_0063,DEV_0067,217.225.51.135,MERCH_0026,504.92,2026-08-13 16:16:00,IN-Pune,0
TXN_001440,CARD_0192,DEV_0155,20.151.51.130,MERCH_0014,1981.76,2026-08-17 21:52:00,IN-Hyderabad,0
TXN_001441,CARD_0032,DEV_0040,57.170.86.20,MERCH_0015,1672.31,2026-08-09 07:22:00,IN-Hyderabad,0
TXN_001442,CARD_0133,DEV_0094,141.166.195.153,MERCH_0017,144.6,2026-08-29 01:57:00,IN-Delhi,0
TXN_001443,CARD_0071,DEV_0078,80.166.43.227,MERCH_0030,721.24,2026-08-16 22:56:00,IN-Hyderabad,0
TXN_001444,CARD_0124,DEV_0146,90.188.58.196,MERCH_0008,3484.41,2026-08-05 15:58:00,IN-Ahmedabad,0
TXN_001445,CARD_0086,DEV_0069,57.170.86.20,MERCH_0018,393.82,2026-08-10 05:04:00,IN-Delhi,0
TXN_001446,CARD_0131,DEV_0085,183.43.88.11,MERCH_0033,474.76,2026-08-17 17:51:00,IN-Chennai,0
TXN_001447,CARD_0105,DEV_0035,174.70.49.232,MERCH_0018,1920.48,2026-08-05 07:01:00,IN-Mumbai,0
TXN_001448,CARD_0175,DEV_0133,175.92.87.45,MERCH_0011,284.51,2026-08-07 19:04:00,IN-Mumbai,0
TXN_001449,CARD_0185,DEV_0086,5.123.73.75,MERCH_0011,76.48,2026-08-19 05:34:00,IN-Delhi,0
TXN_001450,CARD_0165,DEV_0145,171.157.23.57,MERCH_0029,643.45,2026-08-15 10:20:00,IN-Hyderabad,0
TXN_001451,CARD_0087,DEV_0140,131.69.35.71,MERCH_0025,262.4,2026-08-04 22:02:00,IN-Delhi,0
TXN_001452,CARD_0017,DEV_0070,112.9.235.236,MERCH_0032,2962.51,2026-08-20 21:36:00,IN-Ahmedabad,0
TXN_001453,CARD_0107,DEV_0099,175.92.87.45,MERCH_0020,880.88,2026-08-30 04:14:00,IN-Ahmedabad,0
TXN_001454,CARD_0035,DEV_0024,76.167.212.45,MERCH_0027,707.92,2026-08-16 01:15:00,IN-Chennai,0
TXN_001455,CARD_0010,DEV_0061,207.151.173.206,MERCH_0014,1068.07,2026-08-06 17:05:00,IN-Ahmedabad,0
TXN_001456,CARD_0158,DEV_0141,6.25.170.63,MERCH_0037,1236.73,2026-08-20 08:35:00,IN-Hyderabad,0
TXN_001457,CARD_0195,DEV_0104,138.63.232.95,MERCH_0014,649.72,2026-08-15 01:17:00,IN-Pune,0
TXN_001458,CARD_0117,DEV_0078,44.235.185.23,MERCH_0027,299.97,2026-08-24 14:22:00,IN-Kolkata,0
TXN_001459,CARD_0153,DEV_0098,135.19.172.225,MERCH_0039,1197.91,2026-08-12 04:36:00,IN-Mumbai,0
TXN_001460,CARD_0097,DEV_0125,214.99.188.174,MERCH_0027,108180.63,2026-08-20 03:08:00,GB-London,1
TXN_001461,CARD_0134,DEV_0155,187.154.234.165,MERCH_0013,2005.41,2026-08-31 13:18:00,IN-Pune,0
TXN_001462,CARD_0036,DEV_0103,94.139.84.66,MERCH_0013,934.74,2026-08-05 03:31:00,IN-Ahmedabad,0
TXN_001463,CARD_0080,DEV_0153,10.0.0.30,MERCH_0030,436.94,2026-08-20 00:29:00,IN-Bangalore,0
TXN_001464,CARD_0006,DEV_0005,182.213.148.30,MERCH_0024,1160.87,2026-08-06 20:38:00,IN-Chennai,0
TXN_001465,CARD_0088,DEV_0058,132.55.231.129,MERCH_0017,284.08,2026-08-31 13:32:00,IN-Mumbai,0
TXN_001466,CARD_0066,DEV_0135,203.74.70.10,MERCH_0012,874.27,2026-08-24 19:50:00,IN-Bangalore,0
TXN_001467,CARD_0009,DEV_0040,209.75.120.27,MERCH_0005,159.05,2026-08-15 21:43:00,IN-Pune,0
TXN_001468,CARD_0178,DEV_0075,179.71.240.115,MERCH_0009,2252.12,2026-08-21 02:26:00,IN-Pune,0
TXN_001469,CARD_0111,DEV_0059,46.252.237.194,MERCH_0005,362.62,2026-08-24 00:44:00,IN-Kolkata,0
TXN_001470,CARD_0013,DEV_0042,149.250.76.115,MERCH_0015,614.22,2026-08-24 11:45:00,IN-Hyderabad,0
TXN_001471,CARD_0050,DEV_0118,97.78.83.47,MERCH_0035,377.54,2026-08-28 23:46:00,IN-Pune,0
TXN_001472,CARD_0094,DEV_0069,96.52.63.73,MERCH_0032,480.41,2026-08-25 13:07:00,IN-Delhi,0
TXN_001473,CARD_0005,DEV_0033,5.131.110.214,MERCH_0015,252.55,2026-08-29 21:50:00,IN-Mumbai,0
TXN_001474,CARD_0155,DEV_0028,219.247.54.61,MERCH_0015,597.95,2026-08-06 09:07:00,IN-Bangalore,0
TXN_001475,CARD_0163,DEV_0101,2.104.154.243,MERCH_0035,492.22,2026-08-30 13:45:00,IN-Pune,0
TXN_001476,CARD_0185,DEV_0155,90.158.200.34,MERCH_0036,1068.1,2026-08-08 14:26:00,IN-Delhi,0
TXN_001477,CARD_0191,DEV_0127,210.102.70.224,MERCH_0008,499.25,2026-08-21 01:18:00,IN-Chennai,0
TXN_001478,CARD_0009,DEV_0006,80.173.179.2,MERCH_0020,513.46,2026-08-05 04:47:00,IN-Kolkata,0
